mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,chroma_0,chroma_1,chroma_2,chroma_3,chroma_4,chroma_5,chroma_6,chroma_7,chroma_8,chroma_9,chroma_10,chroma_11,spec_contrast_0,spec_contrast_1,spec_contrast_2,spec_contrast_3,spec_contrast_4,spec_contrast_5,spec_contrast_6,tonnetz_0,tonnetz_1,tonnetz_2,tonnetz_3,tonnetz_4,tonnetz_5,label
-554.533203125,52.55882263183594,-7.927262306213379,5.601349830627441,-0.7564608454704285,3.4245107173919678,-13.465367317199707,-4.805654525756836,-8.314220428466797,-6.799661636352539,-3.56982684135437,1.1086126565933228,-3.927042245864868,0.4965003430843353,0.4335924983024597,0.36239951848983765,0.36892810463905334,0.4213718771934509,0.4570287764072418,0.4413679242134094,0.4209040403366089,0.4011484384536743,0.40291592478752136,0.5049422979354858,0.5230438709259033,14.816241508820928,13.421653629030892,14.39435280583119,15.108522615940041,17.647508179161893,18.068406201276805,21.532842441398518,-0.033949421971503996,0.0241453550084601,-0.07305786733454256,-0.0757241568473335,0.03185201665069434,-0.006638290858432894,03
-593.4962158203125,56.98053741455078,-7.237171649932861,7.515977382659912,2.231407880783081,4.3287577629089355,-9.237195014953613,-2.9362807273864746,-8.243587493896484,-3.294952392578125,-1.6675328016281128,-0.7313612103462219,-5.513164520263672,0.6268889307975769,0.533077597618103,0.49022769927978516,0.5048028230667114,0.5362796187400818,0.5397005677223206,0.4318980872631073,0.39322200417518616,0.4174026846885681,0.4598735570907593,0.5005310773849487,0.5919796228408813,10.155568293017055,12.088080079527671,14.05459647491865,15.364069597953563,17.07380708150968,16.46230828385243,19.79172728649092,-0.026530257522471457,0.037519093558888564,-0.01556583679942586,0.01534264866411093,-0.004954412249174629,0.028383758278610866,03
-674.0994262695312,62.795066833496094,3.5603363513946533,9.729161262512207,-0.023848941549658775,4.42030143737793,-9.839371681213379,-3.7491683959960938,-8.61971378326416,-1.4153316020965576,-2.382402181625366,-2.656625986099243,-5.495179653167725,0.4525787830352783,0.44669780135154724,0.48341381549835205,0.49034300446510315,0.5156506299972534,0.4975787401199341,0.493476927280426,0.46015244722366333,0.4131334722042084,0.40168917179107666,0.4308399260044098,0.4545913636684418,14.620499827383634,12.786868014876234,13.782411063035207,15.308107954359468,16.821903878769895,15.498969378778636,18.452061352004637,-0.020625764594365565,0.027329103557687532,-0.014874560571181299,-0.006068587781651513,0.002731568458106816,0.0035076765356375425,02
-665.2717895507812,57.93363571166992,5.258662223815918,13.236382484436035,0.6685572266578674,6.644536972045898,-11.583322525024414,-4.477790832519531,-8.907587051391602,-3.728565216064453,-3.0972328186035156,-3.317338466644287,-4.504299640655518,0.4309908151626587,0.42788171768188477,0.4174497723579407,0.4189404249191284,0.44571951031684875,0.4554702937602997,0.4246056079864502,0.3907448947429657,0.4387868046760559,0.40034452080726624,0.36713549494743347,0.3953980803489685,13.287183885840557,12.601529812062914,14.433783080419117,15.100049716214581,15.640533760262237,15.445319921957925,18.939348225273896,-0.011594968498209195,0.020522499527718126,-0.04438543709189626,0.019402922443878316,-0.0086516884830981,0.028925689829186804,01
-690.6874389648438,57.28739547729492,8.065510749816895,16.855113983154297,0.46501147747039795,8.735891342163086,-13.02431583404541,-4.503687381744385,-8.185371398925781,-2.8935623168945312,-4.409371852874756,-2.1193270683288574,-6.247130393981934,0.4401319921016693,0.4380843937397003,0.47609230875968933,0.5311417579650879,0.5041674971580505,0.4713348150253296,0.47335609793663025,0.43945103883743286,0.4303950369358063,0.4103904366493225,0.40631213784217834,0.4390101432800293,15.780199777680984,12.942423782474966,14.22692536951921,15.203565588022114,16.43069128457288,15.759793067582006,18.922792202552007,-0.03632701630683784,-0.0070822895768928,0.06359517575582024,-0.06081223316394161,-0.011070971693907581,0.033215099574814805,02
-567.0823974609375,57.704227447509766,-11.601362228393555,2.5131051540374756,-0.6057679057121277,2.512794256210327,-10.712159156799316,-4.476675510406494,-10.475638389587402,-7.112624168395996,-4.61799430847168,0.4158807098865509,-6.385458946228027,0.46630048751831055,0.39245712757110596,0.38862529397010803,0.4465017020702362,0.4703451097011566,0.4358764588832855,0.4097813665866852,0.36110153794288635,0.3626660406589508,0.3786431550979614,0.4526404142379761,0.472441166639328,12.62218732768425,14.170025945362932,15.530377470263877,15.782264039099891,18.832721464319235,17.314459310806356,20.517088678478785,-0.04821113100487071,0.03191606949146974,-0.02675767992439024,0.0196337947308865,0.014337778393698156,0.0017693997561368977,03
-598.6889038085938,55.58522415161133,-1.4237769842147827,7.4870500564575195,1.955167531967163,5.545228481292725,-10.158370018005371,-5.569572925567627,-8.577681541442871,-4.661827087402344,-4.122369766235352,-1.2116817235946655,-5.667054176330566,0.5130795240402222,0.5570300817489624,0.5661442875862122,0.5324422717094421,0.5986611247062683,0.5238757729530334,0.476152241230011,0.4130505621433258,0.36012983322143555,0.38259992003440857,0.4352235794067383,0.4653012454509735,16.94147509024028,14.081071261596746,14.570737561377353,14.696415095721502,16.752280964389406,16.58270414453948,19.584806309431308,-0.0009665150666428386,0.08675593969235204,0.028968940484350485,0.025457011223332868,0.015319341079690713,0.033737755815552946,03
-696.0972290039062,66.14794158935547,7.069855213165283,14.015483856201172,-3.4265501499176025,9.011341094970703,-12.010906219482422,-6.854056358337402,-8.274954795837402,-2.6235404014587402,-5.3353657722473145,-1.387210488319397,-4.876340866088867,0.4509531557559967,0.4687845706939697,0.5201541781425476,0.4803128242492676,0.4599558413028717,0.43597421050071716,0.4661709666252136,0.4469296634197235,0.37402740120887756,0.36748817563056946,0.3957001566886902,0.44818440079689026,17.41530859278567,12.184068102064709,14.201585296171835,14.71096326270212,16.256996332541416,15.105837927384322,18.464728577148506,0.0154481764016135,0.05716790848552606,0.11161336780679644,-0.03572673736341035,0.003446102558344382,-0.0034714853079631344,02
-677.4262084960938,69.57673645019531,6.553034782409668,15.260473251342773,2.2042477130889893,8.824959754943848,-12.81968879699707,-4.031022548675537,-5.388324737548828,-2.376211166381836,-2.4838783740997314,-4.487965106964111,-5.576415538787842,0.4194281995296478,0.3601987957954407,0.35310590267181396,0.37704721093177795,0.39427822828292847,0.3901634216308594,0.3750411868095398,0.35372036695480347,0.38931846618652344,0.3556091785430908,0.33971861004829407,0.40491560101509094,15.4177123396857,13.623584321878639,15.043676812408671,15.807656755369617,16.721518265227786,16.087929087265234,19.329590937687616,0.014326918743076093,0.027645898612525296,-0.02435772650754601,0.001080500874693599,-0.026774070867099563,0.01779238148909911,02
-693.5733032226562,69.53658294677734,8.307068824768066,12.569411277770996,1.820407748222351,5.631783962249756,-9.472465515136719,-2.6315364837646484,-6.655187129974365,-3.853361129760742,-4.374628067016602,-1.851171612739563,-4.994950771331787,0.39787575602531433,0.3906469941139221,0.3793019652366638,0.4177265167236328,0.4670962989330292,0.4782677888870239,0.4789746403694153,0.4402587413787842,0.4391172528266907,0.4516521990299225,0.4205161929130554,0.4110806882381439,15.821103350206444,12.287141241856974,14.053228473583626,15.004851375197418,16.459273777837776,15.466049643314127,18.194223252526573,0.01607904045701645,-0.005294418917434158,-0.040290741102658775,-0.0022175351868885754,-0.000432625163453112,0.01932748004580529,01
-599.0252075195312,59.32427978515625,-5.274423599243164,4.398027420043945,1.4660528898239136,2.264465093612671,-11.35067081451416,-3.8268909454345703,-10.801558494567871,-8.760663986206055,-5.855504035949707,-0.19860559701919556,-6.510923385620117,0.42252498865127563,0.3488190174102783,0.35207274556159973,0.3235340714454651,0.321133553981781,0.33105796575546265,0.335031121969223,0.3530530035495758,0.402944952249527,0.4468882381916046,0.44837847352027893,0.4836480915546417,11.028054615063686,13.764938701851124,14.572650124963692,15.529902622819009,18.267368679902358,17.47650336048569,19.677067507622315,-0.005701807164931136,0.037289236270985994,-0.006004047213087858,0.01910263974013439,-0.008446193967089326,0.005231821791709816,06
-513.6866455078125,51.9394645690918,-4.283085823059082,7.829136848449707,-2.169694185256958,0.783364474773407,-10.925152778625488,-0.34485411643981934,-5.2683424949646,-7.898558139801025,-7.829548358917236,0.6178690195083618,-3.793179750442505,0.5227491855621338,0.4317215085029602,0.3691154718399048,0.3867049217224121,0.3957298696041107,0.42740705609321594,0.4747646152973175,0.4534957706928253,0.4719369411468506,0.5255277752876282,0.5407091379165649,0.5195637345314026,11.605392312411155,12.094176098001709,14.289170732865372,15.137990991847019,18.587253969481036,17.238347339327806,21.73880900991853,-0.01852996874965334,0.010650654063011494,-0.015271754280548057,-0.003711057322204343,-0.01200340743902276,0.011689860845821248,05
-467.1768798828125,41.28919982910156,-12.171491622924805,3.8007664680480957,-4.444031715393066,-1.930092215538025,-15.296289443969727,0.3972344994544983,-5.875142574310303,-11.244269371032715,-6.740288734436035,2.8042068481445312,-5.315360069274902,0.4779503345489502,0.4816950857639313,0.447431743144989,0.42803382873535156,0.3985014855861664,0.4106088876724243,0.4315572679042816,0.41442155838012695,0.48260581493377686,0.4760220944881439,0.44716933369636536,0.4535509943962097,11.190603170598166,14.296503772200461,15.682705055102488,16.761425447446904,18.601617059279665,19.62733459830511,23.362729493914603,-0.025519532695546698,0.008251203719035016,-0.004797227957703108,-0.04235420338669321,0.011062129278301618,0.01839541874753424,05
-432.5458068847656,41.63201904296875,-28.74671745300293,-1.8991930484771729,-6.89436149597168,-1.095944881439209,-20.13628387451172,-6.9980926513671875,-12.867240905761719,-14.555252075195312,-8.496088981628418,0.3316667079925537,-10.029803276062012,0.4964693784713745,0.39971923828125,0.3793550431728363,0.3869474530220032,0.388010174036026,0.3849748373031616,0.4233865439891815,0.4286659359931946,0.45183175802230835,0.5368248820304871,0.5470387935638428,0.5274627804756165,9.804167059707435,14.461351167656918,15.816696867314405,15.856672378422484,18.6435086990123,18.982412900771436,25.53125647425764,-0.002844594084808361,0.002477118275530075,-0.00856787495873353,-0.024019891147205,0.00901644547813992,0.008638100948602758,06
-703.0358276367188,57.284339904785156,5.328858852386475,11.109312057495117,1.6600755453109741,7.8754377365112305,-9.224847793579102,-3.4114251136779785,-11.640912055969238,-2.94670033454895,-4.4696831703186035,-0.11886360496282578,-6.490074157714844,0.44512730836868286,0.39434126019477844,0.3682543635368347,0.3903997540473938,0.4543936848640442,0.47421908378601074,0.479935884475708,0.47231894731521606,0.45363155007362366,0.4529222548007965,0.47181254625320435,0.5110110640525818,15.338177490145728,12.46473620822338,14.406646033563892,14.355742809581164,16.834550090541008,15.535873188180133,18.205301672480676,0.0003950753300606959,0.02259121488433281,-0.007814063499973208,0.008579819031001022,0.002447366288297479,0.0025563698553015156,04
-609.255615234375,59.13850402832031,2.7715017795562744,11.167488098144531,1.1004583835601807,4.9648308753967285,-7.206599235534668,-4.531483173370361,-7.926785469055176,-4.641063690185547,-4.488955974578857,-0.8024744987487793,-4.859541893005371,0.49084413051605225,0.44210514426231384,0.39694643020629883,0.3756234347820282,0.3860788345336914,0.3881301283836365,0.39754247665405273,0.4445931017398834,0.4419058859348297,0.4044879376888275,0.40697231888771057,0.47496944665908813,13.835581738117579,11.97215375383565,13.560404780672386,14.637228352975516,16.42270551940305,16.242330917958494,19.86677313642806,0.0023035003087666095,0.04021151331907329,0.010174306101206938,0.006102200979088404,0.00901185519346127,0.008440151099122616,07
-588.1022338867188,58.794395446777344,0.6493011713027954,11.139724731445312,0.2956487834453583,1.6682473421096802,-10.77380084991455,0.47928959131240845,-11.602620124816895,-6.551627159118652,-5.473849773406982,3.0202906131744385,-3.4129559993743896,0.4258114695549011,0.33139729499816895,0.32568156719207764,0.3326037526130676,0.3539411723613739,0.3905903100967407,0.402601033449173,0.3961498439311981,0.4062703847885132,0.38765743374824524,0.41469207406044006,0.47038447856903076,13.39277135453899,12.539990921890166,14.229651068278264,14.931297940021253,17.154535293040826,17.115730932758282,20.879594248039247,-0.015459720104238243,0.04305439260599101,0.027794212254697657,-0.03365638795491328,0.005327956323710947,0.0027871722612593974,07
-641.3743896484375,74.08120727539062,-8.787224769592285,5.240327835083008,4.550489902496338,5.285519123077393,-12.394576072692871,-9.864649772644043,-17.02057456970215,-9.249638557434082,-3.117851495742798,-0.3502967357635498,-8.128353118896484,0.49223965406417847,0.3419138491153717,0.2959749400615692,0.313094824552536,0.31814730167388916,0.3396157920360565,0.3756566047668457,0.3761182725429535,0.3961794972419739,0.4328703284263611,0.4850814640522003,0.5360496044158936,14.650433900182756,13.04514831204843,14.878589287702752,14.69828484681549,18.691497108934456,17.415898190179227,19.007201050267682,0.004538683802311717,0.01143153162916324,-0.04080523846556921,0.027522965957227096,2.7878081265018708e-05,0.00970174986328481,04
-568.800048828125,58.65653991699219,-7.174295902252197,2.8390564918518066,-4.236921787261963,-2.8390350341796875,-13.680381774902344,-4.462887763977051,-8.78493881225586,-4.233707427978516,-6.444661617279053,-3.897911787033081,-6.706843852996826,0.44505205750465393,0.38534268736839294,0.38202130794525146,0.4050089716911316,0.4260033667087555,0.44494059681892395,0.44624412059783936,0.4117825925350189,0.3934851884841919,0.39154788851737976,0.41011300683021545,0.44834697246551514,12.015610777407886,12.14377144503628,13.64663391822254,14.590537720725544,16.389654535732326,16.339519636916336,20.129678107742166,-0.01648354019291436,0.008657659919043763,0.0284424657605204,-0.04013623130165569,-0.00910570528093932,0.009558686749176544,08
-561.81201171875,47.887672424316406,-6.839162826538086,5.163292407989502,-3.9601809978485107,-1.7451287508010864,-14.383551597595215,-8.74156665802002,-9.33254337310791,-2.5355329513549805,-7.774136066436768,-5.362475872039795,-6.226188659667969,0.4099256098270416,0.3270666301250458,0.3199578523635864,0.3599168658256531,0.40206432342529297,0.43536674976348877,0.3789430558681488,0.3368072509765625,0.33541491627693176,0.35466262698173523,0.42786678671836853,0.4372481107711792,11.623529511876349,12.979376920170305,14.315664920314083,14.676801160467384,15.606617230958197,15.641897717671291,20.089415363938432,-0.034608037598051075,0.04465667182869784,0.011287273661789516,-0.022450739218660764,0.0013661862612923505,-0.0047290226844305915,08
-671.1194458007812,58.30773162841797,4.466759204864502,16.334030151367188,0.3718235194683075,7.9745564460754395,-11.257771492004395,-3.5403695106506348,-9.353854179382324,-3.2741940021514893,-1.3890244960784912,-3.054835319519043,-5.416696071624756,0.4188966155052185,0.4099733531475067,0.38883334398269653,0.4086845815181732,0.4309968948364258,0.43572092056274414,0.44532665610313416,0.42643749713897705,0.43323126435279846,0.39571550488471985,0.34850335121154785,0.37910598516464233,17.69042295233417,13.64328634380652,14.958668749821163,15.749537259989328,16.954425640003404,16.571000485461543,19.94654143681526,-0.009572479642970972,0.0154910005913823,-0.028636805819806883,0.02762338431970428,-0.0017444937382276669,0.0057259471405405995,02
-663.1318359375,68.17051696777344,3.6824095249176025,14.193284034729004,-0.21097397804260254,8.06627368927002,-12.715482711791992,-6.612138748168945,-9.278654098510742,-3.188166618347168,-4.1731038093566895,0.034632619470357895,-4.7048869132995605,0.5184223055839539,0.48886993527412415,0.4690535068511963,0.476902037858963,0.521506130695343,0.5364230871200562,0.48882365226745605,0.492170125246048,0.5098039507865906,0.4918168783187866,0.4739832282066345,0.48866385221481323,14.40196983170647,12.486857878072934,14.39458534753638,15.326801298026332,16.353072154747494,16.342361751596382,19.234034521537748,-0.034386076393049296,0.064774339302171,-0.0422266552296398,-0.0010898918018146845,-0.0001865677877437278,0.009197716887409368,01
-652.0712890625,75.07081604003906,2.016463279724121,12.19166374206543,1.686455249786377,11.937417984008789,-11.239147186279297,-2.688396453857422,-7.788512229919434,-3.5277369022369385,-1.617197036743164,-1.7330304384231567,-6.853225231170654,0.42947009205818176,0.4172355830669403,0.37937048077583313,0.41822880506515503,0.49306702613830566,0.5107283592224121,0.5310434103012085,0.48776689171791077,0.49851399660110474,0.575261116027832,0.5479016304016113,0.45757216215133667,14.42172085507678,12.663568486971776,14.274787649694003,14.869103663814954,16.994010549767395,15.552889101965249,19.277046912291937,0.017027834892929493,0.007361309565203698,-0.0451734373773879,-0.01577897493765313,0.01882046639285351,0.00048094533676468703,02
-616.802734375,60.53385925292969,-10.204832077026367,4.185000419616699,2.0699543952941895,2.8012075424194336,-10.635050773620605,-3.7913124561309814,-8.914517402648926,-5.759664058685303,-3.4099576473236084,-0.07002365589141846,-6.240439414978027,0.4293704330921173,0.39814209938049316,0.40064117312431335,0.3901788592338562,0.3837060034275055,0.3712584376335144,0.443146288394928,0.427705317735672,0.381773442029953,0.36539870500564575,0.3810614347457886,0.4341934323310852,15.294861457109775,13.75284712481759,15.142589309651235,15.835603191069596,17.43794585020651,17.504847708195815,19.714942581553743,-0.009797631381682124,0.044513747438145575,0.04640880427069013,-0.021343053594210626,0.007481642559003853,0.019376030119354154,03
-553.28173828125,49.69365692138672,-11.473609924316406,7.810547351837158,-2.1559624671936035,1.4664523601531982,-15.874313354492188,-7.122288227081299,-11.199352264404297,-6.842702865600586,-5.689074516296387,-1.3729372024536133,-8.529390335083008,0.4989570677280426,0.47874873876571655,0.42180490493774414,0.4126770496368408,0.4570195972919464,0.4880043566226959,0.47523266077041626,0.41451579332351685,0.4079238176345825,0.4346095323562622,0.5120723247528076,0.5416237115859985,12.492519274061126,13.733832394096357,15.332027741325092,15.676470351644587,17.47955599320587,17.086419568575444,21.542490567626565,-0.01917709905069986,0.022901804236730338,-0.04140105849200362,-0.005535126073775724,0.006784092225324229,-0.0021023692679591143,03
-578.7061767578125,50.90782928466797,0.8712098598480225,10.556558609008789,-2.169149875640869,4.323412895202637,-13.912043571472168,-3.424703359603882,-8.636927604675293,-4.8358659744262695,-7.367470741271973,-0.1493438184261322,-6.37661075592041,0.5125388503074646,0.4635179936885834,0.4281144142150879,0.374493271112442,0.419889897108078,0.47246265411376953,0.47594738006591797,0.4496404826641083,0.45724475383758545,0.46518421173095703,0.4850277900695801,0.48778727650642395,13.587472609907817,13.669598411888657,14.259645352070333,15.351448553121077,17.134595491264218,17.031120167961866,21.327355914969726,-0.006257970666166293,0.035216014017732195,0.0019680663232792654,-0.02322535283057095,0.009868925968909316,0.011726159868088696,07
-648.4470825195312,62.519561767578125,1.1278403997421265,10.305534362792969,-0.15752451121807098,5.552088260650635,-14.34053897857666,-9.248062133789062,-13.057719230651855,-7.854423522949219,-7.935845375061035,-1.308400273323059,-7.7197065353393555,0.5321073532104492,0.5227169394493103,0.45977938175201416,0.40481963753700256,0.39436769485473633,0.38751929998397827,0.3586965501308441,0.40181368589401245,0.4722355306148529,0.5193027257919312,0.6090096831321716,0.5885671377182007,11.9524062085437,13.151694222959714,14.172873757126203,14.883522495705703,17.442974934027248,16.90310727612338,19.551367514623553,-0.02733263053697864,0.03589762717793066,-0.04815331712229176,-0.05982184415803759,0.025361345525732,0.00692113632988578,04
-700.636474609375,58.50293731689453,0.07160279899835587,11.967086791992188,2.6264536380767822,3.6068227291107178,-8.471674919128418,-1.8477568626403809,-12.52043342590332,-1.466604232788086,-3.3290293216705322,-2.6033377647399902,-6.489990234375,0.5324104428291321,0.43144381046295166,0.3950977921485901,0.4114982485771179,0.4596557021141052,0.46492743492126465,0.4767370820045471,0.48654916882514954,0.4665912687778473,0.4726823568344116,0.5116040706634521,0.5730004906654358,14.039905105944223,12.703587839467696,13.84771910471901,13.915270824305209,16.118801235280227,14.870443604594588,17.762676640229675,-0.02088751938498144,-0.00811006401556106,0.012505129476619355,-0.018049326879598357,0.007000878845332768,-0.01841720330612311,04
-635.1882934570312,68.7939453125,1.0901685953140259,9.482592582702637,-1.9832806587219238,2.056746006011963,-5.975643157958984,0.413978636264801,-13.032720565795898,-5.816216468811035,-4.05035400390625,1.077627182006836,-4.175378799438477,0.3918215334415436,0.3295528292655945,0.30366992950439453,0.3018636703491211,0.34744957089424133,0.4071739614009857,0.4428420662879944,0.4431544542312622,0.43764635920524597,0.36709871888160706,0.3500407636165619,0.37557047605514526,15.653228472549628,12.513319226356701,13.569168342982007,14.32979658842157,17.067608301064023,16.152983929815775,19.538670760767925,0.028428481829056912,0.014295761281147444,-0.04255333400737427,-0.006334663364118869,-0.016917095686241845,-0.008389487173547556,07
